"dsstox_substance_id","casrn","preferred_name","study_id","species","admin_route","study_type","processed","tested_status","reported_status","endpoint_id","endpoint_category","endpoint_type","endpoint_target"
DTXSID0024343,"66841-25-6",Tralomethrin,1176,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0024343,"66841-25-6",Tralomethrin,1176,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID0024343,"66841-25-6",Tralomethrin,1176,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7032553,"62924-70-3",Flumetralin,1181,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7032553,"62924-70-3",Flumetralin,1181,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7032553,"62924-70-3",Flumetralin,1182,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7032553,"62924-70-3",Flumetralin,1182,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9032610,"80844-07-1",Etofenprox,1192,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9032610,"80844-07-1",Etofenprox,1192,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9032610,"80844-07-1",Etofenprox,1192,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9032610,"80844-07-1",Etofenprox,1192,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9032610,"80844-07-1",Etofenprox,1193,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9032610,"80844-07-1",Etofenprox,1193,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9032610,"80844-07-1",Etofenprox,1193,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9032610,"80844-07-1",Etofenprox,1193,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2034625,"361377-29-9",Fluoxastrobin,1202,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2034625,"361377-29-9",Fluoxastrobin,1202,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2034625,"361377-29-9",Fluoxastrobin,1202,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2034625,"361377-29-9",Fluoxastrobin,1202,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2034625,"361377-29-9",Fluoxastrobin,1203,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2034625,"361377-29-9",Fluoxastrobin,1203,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2034625,"361377-29-9",Fluoxastrobin,1203,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2034625,"361377-29-9",Fluoxastrobin,1203,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1205,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1205,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1205,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1205,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1206,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1206,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1206,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1206,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1207,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1207,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1207,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1207,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1208,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1208,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1208,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7032688,"26002-80-2",Phenothrin,1208,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034538,"109293-97-2",Diflufenzopyr,1216,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034538,"109293-97-2",Diflufenzopyr,1216,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034538,"109293-97-2",Diflufenzopyr,1216,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034538,"109293-97-2",Diflufenzopyr,1216,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034538,"109293-97-2",Diflufenzopyr,1217,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034538,"109293-97-2",Diflufenzopyr,1217,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034538,"109293-97-2",Diflufenzopyr,1217,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034538,"109293-97-2",Diflufenzopyr,1217,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0032578,"59669-26-0",Thiodicarb,1228,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0032578,"59669-26-0",Thiodicarb,1228,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0032578,"59669-26-0",Thiodicarb,1232,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0032578,"59669-26-0",Thiodicarb,1232,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0032578,"59669-26-0",Thiodicarb,1232,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0032578,"59669-26-0",Thiodicarb,1232,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1032355,"81777-89-1",Clomazone,1241,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1032355,"81777-89-1",Clomazone,1241,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1032355,"81777-89-1",Clomazone,1241,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1032355,"81777-89-1",Clomazone,1241,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3032549,"126833-17-8",Fenhexamid,1249,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3032549,"126833-17-8",Fenhexamid,1249,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3032549,"126833-17-8",Fenhexamid,1249,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3032549,"126833-17-8",Fenhexamid,1249,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3032549,"126833-17-8",Fenhexamid,1250,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3032549,"126833-17-8",Fenhexamid,1250,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3032549,"126833-17-8",Fenhexamid,1250,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3032549,"126833-17-8",Fenhexamid,1250,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1023998,"52315-07-8",Cypermethrin,1264,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1023998,"52315-07-8",Cypermethrin,1264,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1023998,"52315-07-8",Cypermethrin,1264,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1023998,"52315-07-8",Cypermethrin,1264,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1023998,"52315-07-8",Cypermethrin,1265,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1023998,"52315-07-8",Cypermethrin,1265,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1023998,"52315-07-8",Cypermethrin,1265,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1023998,"52315-07-8",Cypermethrin,1265,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1274,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1274,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1274,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1274,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1275,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1275,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1275,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1275,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1276,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1276,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1276,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024245,"40487-42-1",Pendimethalin,1276,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9032379,"97886-45-8",Dithiopyr,1284,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9032379,"97886-45-8",Dithiopyr,1284,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9032379,"97886-45-8",Dithiopyr,1285,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9032379,"97886-45-8",Dithiopyr,1285,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9032379,"97886-45-8",Dithiopyr,1285,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9032379,"97886-45-8",Dithiopyr,1285,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8024151,"35554-44-0",Imazalil,1299,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8024151,"35554-44-0",Imazalil,1299,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8024151,"35554-44-0",Imazalil,1299,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8024151,"35554-44-0",Imazalil,1299,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8024151,"35554-44-0",Imazalil,1301,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8024151,"35554-44-0",Imazalil,1301,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8024151,"35554-44-0",Imazalil,1301,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8024151,"35554-44-0",Imazalil,1301,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3034618,"188489-07-8",Flufenpyr-ethyl,1316,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3034618,"188489-07-8",Flufenpyr-ethyl,1316,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3034618,"188489-07-8",Flufenpyr-ethyl,1316,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034618,"188489-07-8",Flufenpyr-ethyl,1316,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3034618,"188489-07-8",Flufenpyr-ethyl,1317,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3034618,"188489-07-8",Flufenpyr-ethyl,1317,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3034618,"188489-07-8",Flufenpyr-ethyl,1317,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034618,"188489-07-8",Flufenpyr-ethyl,1317,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2034590,"161326-34-7",Fenamidone,1340,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2034590,"161326-34-7",Fenamidone,1340,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2034590,"161326-34-7",Fenamidone,1341,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2034590,"161326-34-7",Fenamidone,1341,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2034590,"161326-34-7",Fenamidone,1341,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2034590,"161326-34-7",Fenamidone,1341,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8023892,"71751-41-2",Abamectin,1350,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8023892,"71751-41-2",Abamectin,1350,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8023892,"71751-41-2",Abamectin,1350,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8023892,"71751-41-2",Abamectin,1350,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3020122,"86-50-0",Azinphos-methyl,1362,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020122,"86-50-0",Azinphos-methyl,1362,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020122,"86-50-0",Azinphos-methyl,1363,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020122,"86-50-0",Azinphos-methyl,1363,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020122,"86-50-0",Azinphos-methyl,1365,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020122,"86-50-0",Azinphos-methyl,1365,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6020147,"95-14-7","1,2,3-Benzotriazole",1366,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6020147,"95-14-7","1,2,3-Benzotriazole",1366,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6020147,"95-14-7","1,2,3-Benzotriazole",1366,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6020147,"95-14-7","1,2,3-Benzotriazole",1366,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6020147,"95-14-7","1,2,3-Benzotriazole",1367,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6020147,"95-14-7","1,2,3-Benzotriazole",1367,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6020147,"95-14-7","1,2,3-Benzotriazole",1367,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6020147,"95-14-7","1,2,3-Benzotriazole",1367,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID5023900,"17804-35-2",Benomyl,1379,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5023900,"17804-35-2",Benomyl,1379,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5023900,"17804-35-2",Benomyl,1379,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID5023900,"17804-35-2",Benomyl,1379,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1389,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1389,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1389,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1389,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1392,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1392,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1392,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1392,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1394,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1394,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1394,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6021248,"83-79-4",Rotenone,1394,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034956,"112281-77-3",Tetraconazole,1401,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034956,"112281-77-3",Tetraconazole,1401,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034956,"112281-77-3",Tetraconazole,1401,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034956,"112281-77-3",Tetraconazole,1401,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034588,"131807-57-3",Famoxadone,1410,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034588,"131807-57-3",Famoxadone,1410,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034588,"131807-57-3",Famoxadone,1411,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034588,"131807-57-3",Famoxadone,1411,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1024122,"1071-83-6",Glyphosate,1419,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1024122,"1071-83-6",Glyphosate,1419,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1024122,"1071-83-6",Glyphosate,1419,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1024122,"1071-83-6",Glyphosate,1419,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1024122,"1071-83-6",Glyphosate,1420,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1024122,"1071-83-6",Glyphosate,1420,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1024122,"1071-83-6",Glyphosate,1420,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1024122,"1071-83-6",Glyphosate,1420,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1020437,"75-34-3","1,1-Dichloroethane",1424,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020437,"75-34-3","1,1-Dichloroethane",1424,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020437,"75-34-3","1,1-Dichloroethane",1425,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020437,"75-34-3","1,1-Dichloroethane",1425,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID5034270,"104098-48-8",Imazapic,1431,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5034270,"104098-48-8",Imazapic,1431,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5034270,"104098-48-8",Imazapic,1431,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5034270,"104098-48-8",Imazapic,1431,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID5034270,"104098-48-8",Imazapic,1432,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5034270,"104098-48-8",Imazapic,1432,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5034270,"104098-48-8",Imazapic,1432,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5034270,"104098-48-8",Imazapic,1432,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034586,"153233-91-1",Etoxazole,1440,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034586,"153233-91-1",Etoxazole,1440,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034586,"153233-91-1",Etoxazole,1440,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034586,"153233-91-1",Etoxazole,1440,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID0039223,"116-06-3",Aldicarb,1446,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0039223,"116-06-3",Aldicarb,1446,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6024206,"2212-67-1",Molinate,1453,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6024206,"2212-67-1",Molinate,1453,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6024206,"2212-67-1",Molinate,1453,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6024206,"2212-67-1",Molinate,1453,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6024206,"2212-67-1",Molinate,1454,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6024206,"2212-67-1",Molinate,1454,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6024206,"2212-67-1",Molinate,1454,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6024206,"2212-67-1",Molinate,1454,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6032649,"7696-12-0",Tetramethrin,1465,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
