"dsstox_substance_id","casrn","preferred_name","study_id","study_source","species","admin_route","study_type","study_type_guideline","processed","dose_start","dose_start_unit","dose_end","dose_end_unit","tested_status","reported_status","endpoint_id","endpoint_category","endpoint_type","endpoint_target"
DTXSID9020370,"1596-84-5",Daminozide,1761,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020370,"1596-84-5",Daminozide,1761,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020516,"57-14-7","1,1-Dimethylhydrazine",1764,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020516,"57-14-7","1,1-Dimethylhydrazine",1764,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,24,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1020516,"57-14-7","1,1-Dimethylhydrazine",1764,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020516,"57-14-7","1,1-Dimethylhydrazine",1764,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020370,"1596-84-5",Daminozide,1765,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020370,"1596-84-5",Daminozide,1765,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032637,"123312-89-0",Pymetrozine,1773,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032637,"123312-89-0",Pymetrozine,1773,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2032637,"123312-89-0",Pymetrozine,1773,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032637,"123312-89-0",Pymetrozine,1773,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID2032637,"123312-89-0",Pymetrozine,1775,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032637,"123312-89-0",Pymetrozine,1775,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2032637,"123312-89-0",Pymetrozine,1775,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032637,"123312-89-0",Pymetrozine,1775,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034742,NOCAS_34742,"Milbemectin (mixture of 70% Milbemcin A4, 30% Milbemycin A3)",1783,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,96,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034742,NOCAS_34742,"Milbemectin (mixture of 70% Milbemcin A4, 30% Milbemycin A3)",1783,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,96,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034742,NOCAS_34742,"Milbemectin (mixture of 70% Milbemcin A4, 30% Milbemycin A3)",1783,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,96,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034742,NOCAS_34742,"Milbemectin (mixture of 70% Milbemcin A4, 30% Milbemycin A3)",1783,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,96,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034742,NOCAS_34742,"Milbemectin (mixture of 70% Milbemcin A4, 30% Milbemycin A3)",1784,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034742,NOCAS_34742,"Milbemectin (mixture of 70% Milbemcin A4, 30% Milbemycin A3)",1784,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034742,NOCAS_34742,"Milbemectin (mixture of 70% Milbemcin A4, 30% Milbemycin A3)",1784,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034742,NOCAS_34742,"Milbemectin (mixture of 70% Milbemcin A4, 30% Milbemycin A3)",1784,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID2029167,"137-42-8",Metam-sodium,1797,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2029167,"137-42-8",Metam-sodium,1797,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID2029167,"137-42-8",Metam-sodium,1798,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2029167,"137-42-8",Metam-sodium,1798,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2029167,"137-42-8",Metam-sodium,1798,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID2029167,"137-42-8",Metam-sodium,1798,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID7023853,"62476-59-9",Acifluorfen-sodium,1806,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7023853,"62476-59-9",Acifluorfen-sodium,1806,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID7023853,"62476-59-9",Acifluorfen-sodium,1807,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7023853,"62476-59-9",Acifluorfen-sodium,1807,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7023853,"62476-59-9",Acifluorfen-sodium,1807,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID7023853,"62476-59-9",Acifluorfen-sodium,1807,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID3021196,"139-40-2",Propazine,1815,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3021196,"139-40-2",Propazine,1815,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3021196,"139-40-2",Propazine,1815,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID3021196,"139-40-2",Propazine,1815,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID3021196,"139-40-2",Propazine,1816,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3021196,"139-40-2",Propazine,1816,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID2039336,"28434-00-6",S-Bioallethrin,1827,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,8,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2039336,"28434-00-6",S-Bioallethrin,1827,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,8,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID2039336,"28434-00-6",S-Bioallethrin,1828,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,102,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2039336,"28434-00-6",S-Bioallethrin,1828,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,102,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID2039336,"28434-00-6",S-Bioallethrin,1829,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2039336,"28434-00-6",S-Bioallethrin,1829,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2039336,"28434-00-6",S-Bioallethrin,1829,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID2039336,"28434-00-6",S-Bioallethrin,1829,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID8032548,"114369-43-6",Fenbuconazole,1837,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,78,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8032548,"114369-43-6",Fenbuconazole,1837,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,78,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8032548,"114369-43-6",Fenbuconazole,1837,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,78,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID8032548,"114369-43-6",Fenbuconazole,1837,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,78,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID8032548,"114369-43-6",Fenbuconazole,1838,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8032548,"114369-43-6",Fenbuconazole,1838,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8032548,"114369-43-6",Fenbuconazole,1838,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID8032548,"114369-43-6",Fenbuconazole,1838,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID0021385,"133-07-3",Folpet,1847,opp_der,rat,Oral,CHR,Chronic toxicity,1,0,month,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0021385,"133-07-3",Folpet,1847,opp_der,rat,Oral,CHR,Chronic toxicity,1,0,month,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID0021385,"133-07-3",Folpet,1850,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,113,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0021385,"133-07-3",Folpet,1850,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,113,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID0021385,"133-07-3",Folpet,1851,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0021385,"133-07-3",Folpet,1851,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0021385,"133-07-3",Folpet,1851,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID0021385,"133-07-3",Folpet,1851,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID0021385,"133-07-3",Folpet,1853,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0021385,"133-07-3",Folpet,1853,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0021385,"133-07-3",Folpet,1853,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID0021385,"133-07-3",Folpet,1853,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034875,"179101-81-6",Pyridalyl,1861,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034875,"179101-81-6",Pyridalyl,1861,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034875,"179101-81-6",Pyridalyl,1861,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034875,"179101-81-6",Pyridalyl,1861,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034875,"179101-81-6",Pyridalyl,1862,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034875,"179101-81-6",Pyridalyl,1862,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034875,"179101-81-6",Pyridalyl,1862,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034875,"179101-81-6",Pyridalyl,1862,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020089,"101-05-3",Anilazine,1869,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020089,"101-05-3",Anilazine,1869,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9020089,"101-05-3",Anilazine,1869,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID9020089,"101-05-3",Anilazine,1869,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020089,"101-05-3",Anilazine,1870,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020089,"101-05-3",Anilazine,1870,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9020089,"101-05-3",Anilazine,1870,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID9020089,"101-05-3",Anilazine,1870,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID2025686,"2163-80-6",Monosodium methanearsonate,1876,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2025686,"2163-80-6",Monosodium methanearsonate,1876,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2025686,"2163-80-6",Monosodium methanearsonate,1876,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID2025686,"2163-80-6",Monosodium methanearsonate,1876,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID2025686,"2163-80-6",Monosodium methanearsonate,1877,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2025686,"2163-80-6",Monosodium methanearsonate,1877,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID9020790,"1634-78-2",Malaoxon,1878,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020790,"1634-78-2",Malaoxon,1878,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID0032605,"51338-27-3",Diclofop-methyl,1885,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0032605,"51338-27-3",Diclofop-methyl,1885,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID0032605,"51338-27-3",Diclofop-methyl,1886,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0032605,"51338-27-3",Diclofop-methyl,1886,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0032605,"51338-27-3",Diclofop-methyl,1886,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID0032605,"51338-27-3",Diclofop-methyl,1886,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID0032605,"51338-27-3",Diclofop-methyl,1887,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0032605,"51338-27-3",Diclofop-methyl,1887,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0032605,"51338-27-3",Diclofop-methyl,1887,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID0032605,"51338-27-3",Diclofop-methyl,1887,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID5021386,"88-06-2","2,4,6-Trichlorophenol",1888,ntp,rat,Oral,CHR,Carcinogenicity,1,0,week,107,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5021386,"88-06-2","2,4,6-Trichlorophenol",1888,ntp,rat,Oral,CHR,Carcinogenicity,1,0,week,107,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5021386,"88-06-2","2,4,6-Trichlorophenol",1888,ntp,rat,Oral,CHR,Carcinogenicity,1,0,week,107,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID5021386,"88-06-2","2,4,6-Trichlorophenol",1888,ntp,rat,Oral,CHR,Carcinogenicity,1,0,week,107,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID5021386,"88-06-2","2,4,6-Trichlorophenol",1889,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,week,107,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5021386,"88-06-2","2,4,6-Trichlorophenol",1889,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,week,107,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5021386,"88-06-2","2,4,6-Trichlorophenol",1889,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,week,107,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID5021386,"88-06-2","2,4,6-Trichlorophenol",1889,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,week,107,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID5021380,"79-00-5","1,1,2-Trichloroethane",1890,ntp,rat,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5021380,"79-00-5","1,1,2-Trichloroethane",1890,ntp,rat,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5021380,"79-00-5","1,1,2-Trichloroethane",1890,ntp,rat,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID5021380,"79-00-5","1,1,2-Trichloroethane",1890,ntp,rat,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID5021380,"79-00-5","1,1,2-Trichloroethane",1891,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,week,91,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5021380,"79-00-5","1,1,2-Trichloroethane",1891,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,week,91,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5021380,"79-00-5","1,1,2-Trichloroethane",1891,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,week,91,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID5021380,"79-00-5","1,1,2-Trichloroethane",1891,ntp,mouse,Oral,CHR,Carcinogenicity,1,0,week,91,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID7034383,"125401-92-5",Bispyribac-sodium,1899,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7034383,"125401-92-5",Bispyribac-sodium,1899,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7034383,"125401-92-5",Bispyribac-sodium,1899,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID7034383,"125401-92-5",Bispyribac-sodium,1899,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,104,week,1,0,346,systemic,pathology gross,mammary gland
